Created as New Dataset,
Raman Shift / cm-1,INT
1737.00,832
1736.00,829
1735.00,826
1734.00,830
1733.00,842
1732.00,853
1731.00,863
1730.00,869
1729.00,875
1728.00,880
1727.00,883
1726.00,883
1725.00,884
1724.00,888
1723.00,903
1722.00,918
1721.00,932
1720.00,933
1719.00,929
1718.00,924
1717.00,924
1716.00,930
1715.00,937
1714.00,944
1713.00,942
1712.00,939
1711.00,936
1710.00,941
1709.00,962
1708.00,982
1707.00,1000
1706.00,1006
1705.00,1008
1704.00,1010
1703.00,1009
1702.00,1006
1701.00,1002
1700.00,999
1699.00,1006
1698.00,1014
1697.00,1022
1696.00,1033
1695.00,1045
1694.00,1058
1693.00,1069
1692.00,1070
1691.00,1070
1690.00,1070
1689.00,1072
1688.00,1075
1687.00,1078
1686.00,1080
1685.00,1075
1684.00,1069
1683.00,1063
1682.00,1069
1681.00,1088
1680.00,1106
1679.00,1122
1678.00,1134
1677.00,1144
1676.00,1155
1675.00,1158
1674.00,1156
1673.00,1153
1672.00,1153
1671.00,1163
1670.00,1174
1669.00,1185
1668.00,1190
1667.00,1187
1666.00,1185
1665.00,1183
1664.00,1182
1663.00,1182
1662.00,1182
1661.00,1194
1660.00,1218
1659.00,1242
1658.00,1264
1657.00,1268
1656.00,1269
1655.00,1270
1654.00,1268
1653.00,1261
1652.00,1255
1651.00,1249
1650.00,1247
1649.00,1245
1648.00,1243
1647.00,1245
1646.00,1252
1645.00,1260
1644.00,1267
1643.00,1269
1642.00,1270
1641.00,1271
1640.00,1273
1639.00,1276
1638.00,1279
1637.00,1282
1636.00,1284
1635.00,1285
1634.00,1287
1633.00,1287
1632.00,1283
1631.00,1279
1630.00,1274
1629.00,1273
1628.00,1273
1627.00,1273
1626.00,1273
1625.00,1271
1624.00,1268
1623.00,1266
1622.00,1265
1621.00,1264
1620.00,1264
1619.00,1264
1618.00,1269
1617.00,1274
1616.00,1280
1615.00,1291
1614.00,1312
1613.00,1333
1612.00,1352
1611.00,1352
1610.00,1346
1609.00,1341
1608.00,1337
1607.00,1339
1606.00,1340
1605.00,1342
1604.00,1340
1603.00,1337
1602.00,1334
1601.00,1332
1600.00,1333
1599.00,1334
1598.00,1335
1597.00,1332
1596.00,1327
1595.00,1321
1594.00,1316
1593.00,1312
1592.00,1309
1591.00,1305
1590.00,1305
1589.00,1314
1588.00,1323
1587.00,1331
1586.00,1335
1585.00,1337
1584.00,1339
1583.00,1340
1582.00,1337
1581.00,1333
1580.00,1330
1579.00,1328
1578.00,1327
1577.00,1325
1576.00,1325
1575.00,1329
1574.00,1334
1573.00,1340
1572.00,1350
1571.00,1366
1570.00,1382
1569.00,1398
1568.00,1404
1567.00,1404
1566.00,1405
1565.00,1405
1564.00,1406
1563.00,1407
1562.00,1409
1561.00,1410
1560.00,1413
1559.00,1416
1558.00,1418
1557.00,1418
1556.00,1417
1555.00,1416
1554.00,1414
1553.00,1406
1552.00,1398
1551.00,1390
1550.00,1385
1549.00,1382
1548.00,1379
1547.00,1377
1546.00,1392
1545.00,1411
1544.00,1430
1543.00,1445
1542.00,1444
1541.00,1442
1540.00,1440
1539.00,1437
1538.00,1435
1537.00,1432
1536.00,1430
1535.00,1432
