Unnamed: 0,Unnamed: 1,Unnamed: 2
,2144.76341,0.012289
,2142.834666,0.013236
,2140.905921,0.014372
,2138.977177,0.014903
,2137.048433,0.015178
,2135.119689,0.015803
,2133.190945,0.016651
,2131.262201,0.017734
,2129.333457,0.018776
,2127.404713,0.019153
,2125.475969,0.019161
,2123.547225,0.019179
,2121.618481,0.019056
,2119.689737,0.019159
,2117.760993,0.019616
,2115.832248,0.019755
,2113.903504,0.019502
,2111.97476,0.019408
,2110.046016,0.019445
,2108.117272,0.019355
,2106.188528,0.019288
,2104.259784,0.019281
,2102.33104,0.019313
,2100.402296,0.01949
,2098.473552,0.019609
,2096.544808,0.019517
,2094.616064,0.019359
,2092.68732,0.019213
,2090.758576,0.019063
,2088.829831,0.018857
,2086.901087,0.018626
,2084.972343,0.018439
,2083.043599,0.018243
,2081.114855,0.018007
,2079.186111,0.017587
,2077.257367,0.016922
,2075.328623,0.016485
,2073.399879,0.016466
,2071.471135,0.016472
,2069.542391,0.016413
,2067.613647,0.016338
,2065.684903,0.015977
,2063.756158,0.015296
,2061.827414,0.014598
,2059.89867,0.014007
,2057.969926,0.013739
,2056.041182,0.013997
,2054.112438,0.014261
,2052.183694,0.013999
,2050.25495,0.013266
,2048.326206,0.012352
,2046.397462,0.01175
,2044.468718,0.011569
,2042.539974,0.011315
,2040.61123,0.010784
,2038.682486,0.010039
,2036.753741,0.009114
,2034.824997,0.008545
,2032.896253,0.008695
,2030.967509,0.008994
,2029.038765,0.009083
,2027.110021,0.009085
,2025.181277,0.008852
,2023.252533,0.00862
,2021.323789,0.008932
,2019.395045,0.009382
,2017.466301,0.009486
,2015.537557,0.009599
,2013.608813,0.009842
,2011.680069,0.010095
,2009.751324,0.010329
,2007.82258,0.01044
,2005.893836,0.010573
,2003.965092,0.01075
,2002.036348,0.010841
,2000.107604,0.011127
,1998.17886,0.011424
,1996.250116,0.011091
,1994.321372,0.010666
,1992.392628,0.010894
,1990.463884,0.011149
,1988.53514,0.010951
,1986.606396,0.010776
,1984.677651,0.01084
,1982.748907,0.010643
,1980.820163,0.009841
,1978.891419,0.009087
,1976.962675,0.00896
,1975.033931,0.009141
,1973.105187,0.009283
,1971.176443,0.009439
,1969.247699,0.009792
,1967.318955,0.010105
,1965.390211,0.010212
,1963.461467,0.010663
,1961.532723,0.011551
,1959.603979,0.012381
,1957.675234,0.013103
,1955.74649,0.013766
,1953.817746,0.014271
,1951.889002,0.014726
,1949.960258,0.015193
,1948.031514,0.015688
,1946.10277,0.016301
,1944.174026,0.016744
,1942.245282,0.016716
,1940.316538,0.016572
,1938.387794,0.016753
,1936.45905,0.017234
,1934.530306,0.017655
,1932.601562,0.017659
,1930.672817,0.01746
,1928.744073,0.017697
,1926.815329,0.018487
,1924.886585,0.019237
,1922.957841,0.019539
,1921.029097,0.019639
,1919.100353,0.019767
,1917.171609,0.019849
,1915.242865,0.019906
,1913.314121,0.020011
,1911.385377,0.020201
,1909.456633,0.020551
,1907.527889,0.020985
,1905.599144,0.021309
,1903.6704,0.021516
,1901.741656,0.021643
,1899.812912,0.02161
,1897.884168,0.021555
,1895.955424,0.021662
,1894.02668,0.02179
,1892.097936,0.021891
,1890.169192,0.022105
,1888.240448,0.02238
,1886.311704,0.022543
,1884.38296,0.022548
,1882.454216,0.022565
,1880.525472,0.022696
,1878.596727,0.022777
,1876.667983,0.022834
,1874.739239,0.023144
,1872.810495,0.023534
,1870.881751,0.023639
,1868.953007,0.023607
,1867.024263,0.023695
,1865.095519,0.023863
,1863.166775,0.024044
,1861.238031,0.02418
,1859.309287,0.024261
,1857.380543,0.024378
,1855.451799,0.024524
,1853.523055,0.024668
,1851.59431,0.02482
,1849.665566,0.024941
,1847.736822,0.025098
,1845.808078,0.025319
,1843.879334,0.025462
,1841.95059,0.025424
,1840.021846,0.025279
,1838.093102,0.025232
,1836.164358,0.025323
,1834.235614,0.025375
,1832.30687,0.025366
,1830.378126,0.025364
,1828.449382,0.025343
,1826.520637,0.025327
,1824.591893,0.02538
,1822.663149,0.025532
,1820.734405,0.025825
,1818.805661,0.026167
,1816.876917,0.026345
,1814.948173,0.026337
,1813.019429,0.026352
,1811.090685,0.026491
,1809.161941,0.026657
,1807.233197,0.026819
,1805.304453,0.027086
,1803.375709,0.027551
,1801.446965,0.028136
,1799.51822,0.028603
,1797.589476,0.028835
,1795.660732,0.028944
,1793.731988,0.028943
,1791.803244,0.028643
,1789.8745,0.02807
,1787.945756,0.027547
,1786.017012,0.027267
,1784.088268,0.02718
,1782.159524,0.027209
,1780.23078,0.02735
,1778.302036,0.027554
,1776.373292,0.0278
,1774.444547,0.028134
,1772.515803,0.028491
,1770.587059,0.0287
,1768.658315,0.028758
,1766.729571,0.028813
